episode,difficulty,reward,solver_score,solver_success,path_length,loss_avg,empty,wall,lava,treasure,enemy,loss_list
3650,5,4288.473198389688,100,1,16,8.923141449888547,48,342,4,2,2,"[1.6576133966445923, 1.0731781721115112, 1.809035301208496, 52.23054504394531, 18.796409606933594, 1.675661563873291, 1.192611575126648, 1.1678861379623413, 0.7497953772544861, 0.9445998072624207, 19.815221786499023, 1.37939453125, 1.414116621017456, 0.916022002696991, 1.1889973878860474, 1.9718539714813232, 19.018104553222656, 1.16148042678833, 18.45166778564453, 1.3861634731292725, 0.8721472024917603, 2.6924045085906982, 2.158599376678467, 68.23564910888672, 63.603668212890625, 2.3399338722229004, 2.066439628601074, 1.9649076461791992, 1.7020900249481201, 2.878509044647217, 1.3845388889312744, 1.9212658405303955, 2.2378287315368652, 2.110934257507324, 58.551025390625, 0.6881430149078369, 1.7456870079040527, 1.950238823890686, 30.815959930419922, 1.4625678062438965, 18.261138916015625, 2.6336612701416016, 64.42659759521484, 1.5846136808395386, 1.6011844873428345, 1.9778746366500854, 2.8383169174194336, 1.6829065084457397, 60.013816833496094, 1.9123352766036987, 1.7694592475891113, 18.350738525390625, 1.2584420442581177, 2.020117998123169, 1.5490530729293823, 19.87653350830078, 1.6476645469665527, 2.268326997756958, 2.3449008464813232, 58.01148223876953, 17.715673446655273, 1.6367285251617432, 1.2542136907577515, 1.171579122543335, 1.4728928804397583, 3.0768513679504395, 111.81123352050781, 1.678774118423462, 1.325082540512085, 1.7041901350021362, 2.241105079650879, 1.1189097166061401, 17.302593231201172, 30.7691707611084, 1.5054829120635986, 1.160878300666809, 2.084824323654175, 2.4658265113830566, 19.315126419067383, 1.1141371726989746, 57.73408508300781, 1.393254041671753, 2.0295443534851074, 1.3244166374206543, 1.840372920036316, 2.445540189743042, 1.9708126783370972, 2.2380833625793457, 19.84922981262207, 2.1785223484039307, 1.8723251819610596, 0.7822328805923462, 1.485054850578308, 1.4540185928344727, 2.4582221508026123, 1.1585516929626465, 1.0163331031799316, 56.85819625854492, 2.1545538902282715, 0.8490476608276367, 18.530807495117188, 3.341773509979248, 2.6378517150878906, 31.06551170349121, 1.1568171977996826, 1.4454712867736816, 0.9446836113929749, 1.557340383529663, 1.677815556526184, 31.743562698364258, 1.5613303184509277, 18.91094398498535, 1.6571152210235596, 2.7340316772460938, 2.6574535369873047, 1.6197031736373901, 37.43077087402344, 1.746870517730713, 18.652441024780273, 1.109372615814209, 1.434138298034668, 1.4889684915542603, 0.7644230723381042, 1.458064079284668, 1.394002914428711, 1.0286588668823242, 56.58204650878906, 2.0514516830444336, 51.2703857421875, 17.9722900390625, 49.484127044677734, 1.137580156326294, 1.764493703842163, 20.41304588317871, 1.1718552112579346, 17.825021743774414, 2.1180624961853027, 0.9492202401161194, 0.9321104884147644, 0.7791515588760376, 51.03622817993164, 1.117116928100586, 57.637508392333984, 1.7225658893585205, 1.3398250341415405, 1.0644441843032837, 54.08041000366211, 0.8509376049041748, 1.223140835762024, 1.6861979961395264, 1.4732797145843506, 2.0688364505767822, 1.4646081924438477, 0.9239614009857178, 1.2988892793655396, 1.4965555667877197, 1.328136920928955, 1.092551827430725, 1.4262096881866455, 16.904247283935547, 1.71588134765625, 1.3947207927703857, 1.5032198429107666, 20.15239143371582, 1.3169333934783936, 1.4318208694458008, 62.834754943847656, 1.4163172245025635, 74.03914642333984, 1.5344431400299072, 1.1182794570922852, 1.045525074005127, 2.7375361919403076, 2.0333878993988037, 1.360299825668335, 1.5109517574310303, 1.2988886833190918, 1.0798603296279907, 1.585465431213379, 19.027416229248047, 130.24325561523438, 2.0882582664489746, 1.2543179988861084, 1.3173956871032715, 1.7089285850524902, 1.1741220951080322, 1.3895132541656494, 1.994146466255188, 1.0507915019989014, 69.33274841308594, 1.281207799911499, 1.4669122695922852, 1.0563592910766602, 1.4218840599060059, 1.5106773376464844, 1.2030975818634033, 1.3789393901824951, 1.1308512687683105, 1.1157841682434082, 0.9977623820304871, 1.1672848463058472, 56.99885177612305, 0.6364055275917053, 1.7422454357147217, 1.6136360168457031, 0.7960195541381836, 1.5554542541503906, 1.2841451168060303, 0.9674638509750366, 1.3750755786895752, 0.8752981424331665, 1.3827052116394043, 1.2381839752197266, 1.5169874429702759, 0.6711925268173218, 50.50353240966797, 1.016566276550293, 1.5968480110168457, 0.6611137390136719, 1.353494644165039, 1.0475075244903564, 20.759479522705078, 1.46285879611969, 1.0465645790100098, 0.8461487889289856, 19.054113388061523, 2.370774269104004, 1.837738037109375, 63.83835983276367, 1.2627662420272827, 1.0347654819488525, 1.1445794105529785, 1.6400656700134277, 1.126152515411377, 65.50994110107422, 0.9404128789901733, 20.088748931884766, 1.0599803924560547, 1.21865713596344, 2.1139204502105713, 0.9025044441223145, 1.9826412200927734, 1.9200763702392578, 1.1680099964141846, 1.1131107807159424, 1.5265822410583496, 1.9233574867248535, 19.158859252929688, 2.305194854736328, 0.8588424324989319, 1.4132059812545776, 2.348987102508545, 2.109771251678467, 1.4970035552978516, 1.3420606851577759, 1.4216785430908203, 1.0214042663574219, 20.00164031982422, 1.424719214439392, 1.0992258787155151, 1.2572596073150635, 0.9742355346679688, 1.9734303951263428, 2.386212110519409, 1.4900075197219849, 1.5918991565704346, 2.2978429794311523, 2.451295852661133, 3.8404905796051025, 1.7432175874710083, 0.9893001317977905, 2.1058266162872314, 1.6026525497436523, 18.316646575927734, 0.9358969926834106, 0.741845965385437, 68.12571716308594, 1.2938352823257446, 1.4726083278656006, 20.03960609436035, 2.123408317565918, 1.101736307144165, 1.574488639831543, 1.7804515361785889, 1.051302433013916, 0.8470878005027771, 1.8162075281143188, 1.1512978076934814, 1.432922124862671, 1.1168115139007568, 1.2086191177368164, 0.9419459104537964, 1.8009371757507324, 1.6482954025268555, 54.091590881347656, 1.894988775253296, 1.241645097732544, 1.1966620683670044, 59.56707763671875, 1.2770326137542725, 1.0120294094085693, 1.244018793106079, 0.9364583492279053, 51.68837356567383, 1.4852222204208374, 1.3607971668243408, 1.5973100662231445, 1.825335144996643, 1.3240841627120972, 0.9912904500961304, 1.5113844871520996, 1.1644914150238037, 1.3343265056610107, 18.809412002563477, 1.4381566047668457, 2.525306224822998, 63.77706527709961, 1.2079240083694458, 18.40479850769043, 17.846282958984375, 1.3128206729888916, 51.074913024902344, 2.085556745529175, 1.0418055057525635, 0.9553076028823853, 0.8192391395568848, 19.443157196044922, 1.445981502532959, 68.97312927246094, 1.453269124031067, 1.680302381515503, 52.37492370605469, 1.6924247741699219, 1.526453971862793, 1.2347443103790283, 2.2542428970336914, 1.270032525062561, 63.63439178466797, 1.5324901342391968, 2.1557750701904297, 1.775263786315918, 1.8304963111877441, 2.7624423503875732, 31.227643966674805, 2.520402431488037, 1.164414882659912, 1.457871437072754, 1.8603841066360474, 2.2270827293395996, 1.5673412084579468, 1.3756492137908936, 1.9490125179290771, 67.80877685546875, 30.90572738647461, 1.6643635034561157, 19.494966506958008, 1.348036289215088, 1.3828237056732178, 2.8631935119628906, 1.3744280338287354, 1.1797568798065186, 18.813199996948242, 2.1329357624053955, 2.3328375816345215, 1.5522783994674683, 1.8797799348831177, 1.7850779294967651, 1.6131870746612549, 0.8407933712005615, 1.4964697360992432, 2.7655086517333984, 2.0806119441986084, 1.9185665845870972, 1.378905177116394, 2.060230016708374, 2.069855213165283, 1.0056114196777344, 49.42512512207031, 2.0540072917938232, 1.2662830352783203, 1.6003832817077637, 1.29473078250885, 1.575257658958435, 1.6728167533874512, 1.1580350399017334, 1.7885222434997559, 1.9533212184906006, 64.49017333984375, 1.5710111856460571, 19.435977935791016, 1.1880425214767456, 1.6180760860443115, 1.7873508930206299, 1.685850977897644, 1.4446498155593872, 1.9887992143630981, 1.3714536428451538, 0.8116436004638672, 1.8472318649291992, 1.137744426727295, 2.294292449951172, 2.075509548187256, 52.78413772583008, 1.3497860431671143, 2.4587595462799072, 1.8639947175979614, 18.992544174194336, 1.5791525840759277, 2.30527400970459, 51.392154693603516, 19.40401268005371, 1.4374362230300903, 2.3260598182678223, 2.13446307182312, 2.0432181358337402, 51.18534469604492, 1.8365166187286377, 1.7667169570922852, 1.0223205089569092, 1.1447362899780273, 53.86731719970703, 1.627061367034912, 0.6767930388450623, 0.9655662178993225, 1.1468192338943481, 2.3152122497558594, 1.8853838443756104, 1.7403984069824219, 19.20003318786621, 1.138442039489746, 19.517498016357422, 1.34963858127594, 19.109947204589844, 1.3302165269851685, 36.686100006103516, 18.117515563964844, 1.8352656364440918, 1.4542595148086548, 1.4579989910125732, 1.3535709381103516, 52.695980072021484, 1.8210803270339966, 2.039215564727783, 0.7303736209869385, 2.371457815170288, 18.01898765563965, 1.3835641145706177, 1.2551954984664917, 0.964181661605835, 0.7612698078155518, 0.8551436066627502, 18.738584518432617, 56.75696563720703, 1.8098058700561523, 1.2291622161865234, 0.7823904752731323, 0.8848385810852051, 0.5137711763381958, 1.4654414653778076, 1.3881748914718628, 1.3394328355789185, 1.2144947052001953, 1.1114261150360107, 1.261110544204712, 1.1511492729187012, 1.3383846282958984, 1.1005749702453613, 1.665818691253662, 1.0659558773040771, 1.0841468572616577, 19.41922950744629, 1.8353852033615112, 0.893994927406311, 53.20095443725586, 1.138733148574829, 1.5295486450195312, 57.12517547607422, 1.9347057342529297, 2.190808057785034, 1.7116085290908813, 2.4227442741394043, 1.9472832679748535, 1.1878808736801147, 18.999469757080078, 1.7710424661636353, 81.81029510498047, 0.8294565677642822, 1.321753740310669, 0.9525208473205566, 1.1141828298568726, 1.6434931755065918, 0.9580752849578857, 1.4905385971069336, 1.5616612434387207, 53.19638442993164, 1.3576314449310303, 1.6412227153778076, 1.7709226608276367, 1.331603765487671, 2.0681705474853516, 1.804997205734253, 1.323984146118164, 30.65278434753418, 1.440047025680542, 63.14144515991211, 67.584716796875, 0.9882473349571228, 1.2256252765655518, 1.0549426078796387, 0.7347482442855835, 1.1491329669952393, 19.471609115600586, 1.2973684072494507, 1.1120727062225342, 1.7033885717391968, 1.2585828304290771, 2.3035941123962402, 1.20347261428833, 0.9151161313056946, 0.8980814218521118, 1.1462960243225098, 1.7484570741653442, 1.0518642663955688, 1.1818745136260986, 1.2058511972427368, 19.66758155822754, 19.98686408996582, 1.334390640258789, 1.3462839126586914, 1.116013765335083, 53.55702209472656, 1.09324049949646, 1.066701054573059, 1.2668455839157104, 1.3676546812057495, 0.9904565811157227, 1.110595464706421, 2.0064823627471924, 1.1672440767288208, 1.1066334247589111, 1.307326078414917, 0.8892982006072998, 0.6054925918579102, 63.24452590942383, 1.1842217445373535, 2.0850625038146973, 1.5017101764678955, 36.46550750732422, 0.9640418291091919, 1.1930135488510132, 67.94670104980469, 18.23651695251465, 1.2942659854888916, 1.0520142316818237, 1.3997766971588135, 1.5859253406524658, 1.6875360012054443, 1.5132246017456055, 1.0091241598129272, 1.9490575790405273, 1.4850053787231445, 18.054248809814453, 1.5366239547729492, 1.3927338123321533, 63.57252883911133, 0.9830176830291748, 1.7692265510559082, 1.5522792339324951, 1.5886269807815552, 2.185783624649048, 0.9929027557373047, 19.381000518798828, 1.3654333353042603, 1.7191418409347534, 1.211667776107788, 1.8940823078155518, 1.266973614692688, 52.33641052246094, 2.375030517578125, 20.008804321289062, 1.6943750381469727, 1.3507435321807861, 1.070852518081665, 1.4966330528259277, 1.6140104532241821, 1.3695029020309448, 0.7869067788124084, 1.703608512878418, 1.5119304656982422, 1.3593701124191284, 1.0870792865753174, 18.544897079467773, 20.100425720214844, 1.867287039756775, 1.8651957511901855, 18.352619171142578, 1.3387724161148071, 1.4044063091278076, 18.56183433532715, 1.32318115234375]"
3651,9,4079.2355742600776,-20,0,43,9.696069072683652,118,268,2,5,5,
3652,8,4556.375922955512,105,1,27,9.780229894816875,92,292,3,6,5,
3653,6,3482.7830383191117,105,1,10,8.851596212287744,73,319,2,2,2,
3654,5,5184.636478930838,100,1,14,8.267596775392692,44,348,0,4,2,
3655,4,3746.865183519292,100,1,10,8.374739875495434,28,365,2,2,1,
3656,5,4975.252534644714,115,1,12,8.761511072119077,45,346,2,4,1,
3657,10,4668.809252972573,-20,0,4,8.996433558315038,154,226,9,4,5,
3658,8,4235.625425368846,-20,0,5,8.84497633477052,88,297,6,2,5,
3659,7,4553.368824832845,100,1,21,8.409320726493995,69,318,2,7,2,
3660,8,4785.428540574393,100,1,5,10.40643403540055,96,291,4,3,4,
3661,9,2600.842479824031,-20,0,3,8.81454740246137,112,261,17,3,5,
3662,9,4580.085182686324,100,1,5,8.236142936050891,113,263,10,5,7,
3663,9,4503.163517871124,105,1,14,8.460609834194184,115,263,8,7,5,
3664,10,2185.5556681955914,100,1,14,8.87134392807881,156,229,5,3,5,
3665,6,4295.24794641155,100,1,12,8.391416167716185,63,326,3,3,3,
3666,6,4011.948683406008,110,1,13,7.998098318576813,64,323,3,6,2,
3667,9,4407.384675967849,110,1,16,9.082795416812102,115,267,3,8,5,
3668,5,4726.655161078316,-20,0,8,7.293944832384586,41,348,2,5,2,
3669,8,4933.052216741672,105,1,24,8.147014046261708,87,294,9,4,4,
3670,5,4767.130675683996,-20,0,6,7.675715628365675,44,349,3,1,1,
3671,8,4631.84776138319,100,1,23,7.31765964820981,93,295,3,4,3,
3672,8,4482.401340952437,100,1,19,8.729258707761765,96,294,2,1,5,
3673,9,3012.8206931905484,-20,0,8,7.659515395561854,114,264,11,3,6,
3674,8,1446.8818079943726,-20,0,10,9.701716893613339,90,301,3,1,3,
3675,7,2774.164983361753,100,1,20,8.357129516303539,67,320,6,2,3,
3676,8,3846.6919975798965,110,1,41,8.46208210359017,92,294,2,7,3,
3677,5,4662.429142856671,105,1,20,8.792467066943646,46,348,1,1,2,
3678,8,5234.140003443188,105,1,10,8.434488989214103,94,291,4,5,4,
3679,4,4333.8484060952715,105,1,15,7.94757888585329,30,362,1,4,1,
3680,7,3556.458083989945,100,1,3,6.826230343977611,68,320,6,1,3,
3681,8,2682.476521953175,-20,0,13,6.324882083038489,92,287,10,4,5,
3682,9,5414.6940256271055,105,1,13,8.483151802122594,120,270,1,3,4,
3683,6,4335.505273692698,-20,0,30,8.186635234256585,66,321,4,5,2,
3684,10,5074.830921097324,105,1,16,8.649083477755388,151,232,3,8,4,
3685,8,5156.090933773193,-20,0,10,7.936002077758312,91,299,1,5,2,
3686,10,3730.8344750059364,-20,0,9,8.200529065529505,153,230,5,6,4,
3687,5,5288.282222734486,100,1,4,8.30437434643507,47,341,1,7,2,
3688,10,4541.364614784648,-20,0,2,8.374881762961547,156,232,4,1,5,
3689,10,5160.590830442527,100,1,13,8.941359138389428,156,233,1,4,4,
3690,4,4442.700655639314,100,1,15,9.277909270723661,34,360,3,0,1,
3691,10,5040.265901438349,100,1,13,9.782926709353923,155,233,2,4,4,
3692,8,1563.610657935473,-20,0,6,8.835620881915093,88,299,2,4,5,
3693,9,5194.793378182167,100,1,30,8.248516395489375,119,266,2,7,4,
3694,8,4784.511959282444,100,1,2,7.555937329232693,96,293,3,2,4,
3695,4,3839.4688361081094,-20,0,39,10.546663722842931,29,364,3,1,1,
3696,5,5000.471301150713,115,1,14,8.561525032420953,44,344,1,7,2,
3697,7,4797.8407765428,105,1,3,8.242969638705254,65,324,1,6,2,
3698,9,3468.7516999350078,-20,0,14,9.192725485960642,117,270,2,4,5,
3699,10,5202.090097305831,-20,0,8,9.366130678256352,155,234,1,4,4,
3700,4,4611.61754819594,100,1,11,7.121107450723648,32,364,0,1,1,"[1.340533971786499, 58.32810974121094, 1.444550633430481, 18.462438583374023, 1.1063411235809326, 0.9583981037139893, 1.0168335437774658, 1.5349626541137695, 2.4797067642211914, 1.3632161617279053, 1.2741625308990479, 2.182044744491577, 18.468564987182617, 1.5348459482192993, 1.2590256929397583, 1.1805559396743774, 19.331138610839844, 1.0280554294586182, 18.66699981689453, 1.0166683197021484, 1.703421711921692, 18.7891902923584, 0.9408779144287109, 1.3561869859695435, 1.1606745719909668, 1.3811404705047607, 19.466827392578125, 1.216992974281311, 0.9371424317359924, 1.4548909664154053, 1.6310114860534668, 0.6593295931816101, 19.63038444519043, 1.3032113313674927, 1.209853172302246, 1.348101019859314, 1.0214890241622925, 0.8323209881782532, 1.5347949266433716, 20.7130126953125, 1.3499770164489746, 1.2921745777130127, 20.17668914794922, 1.9178811311721802, 1.312701940536499, 1.029569149017334, 19.143747329711914, 1.6333963871002197, 1.867074966430664, 0.9216883182525635, 1.8254777193069458, 1.9169113636016846, 1.8876492977142334, 1.3195815086364746, 1.5152764320373535, 1.1498475074768066, 1.8097989559173584, 2.1994495391845703, 1.6573820114135742, 18.76517677307129, 57.52174377441406, 1.0822021961212158, 1.321183204650879, 1.34804368019104, 1.3905349969863892, 2.0753836631774902, 1.204042673110962, 0.9176338911056519, 1.590767741203308, 2.118987560272217, 18.76532554626465, 1.3887919187545776, 1.4716930389404297, 19.364160537719727, 1.5085346698760986, 19.62262535095215, 1.222827434539795, 63.31966781616211, 1.3056656122207642, 60.69195556640625, 1.1432231664657593, 1.498155117034912, 51.27243423461914, 1.2734436988830566, 1.3258051872253418, 1.1264007091522217, 1.405645489692688, 1.1007826328277588, 0.9385721683502197, 1.3803925514221191, 1.5612199306488037, 0.7124128341674805, 0.7453905344009399, 1.6850382089614868, 1.682168960571289, 0.9758492112159729, 1.3112701177597046, 19.001005172729492, 0.6621749997138977, 1.8832852840423584, 1.3289334774017334, 0.9721494317054749, 1.1997994184494019, 1.9900871515274048, 0.8143141269683838, 0.8801960945129395, 0.723200261592865, 1.5378837585449219, 0.9078905582427979, 1.9098533391952515, 1.088379144668579, 1.1341348886489868, 0.6493827104568481, 80.75545501708984, 0.9753756523132324, 1.9975250959396362, 1.6144299507141113, 1.6401948928833008, 1.8300554752349854, 1.5795209407806396, 1.4626624584197998, 2.206515312194824, 1.8073123693466187, 18.980907440185547, 2.6421351432800293, 1.2424026727676392, 1.129272222518921, 2.2060346603393555, 1.3833414316177368, 1.1552021503448486, 58.06281661987305, 1.2269444465637207, 18.253816604614258, 1.2409043312072754, 1.829223394393921, 1.2837235927581787, 1.6560797691345215, 1.5274499654769897, 2.1377615928649902, 1.4014196395874023, 18.665651321411133, 1.413048267364502, 1.0636937618255615, 1.941786289215088, 1.6944266557693481, 1.1258320808410645, 1.6717674732208252, 20.17220115661621, 1.618034839630127, 1.9496642351150513, 0.9615777134895325, 1.9620335102081299, 1.1202970743179321, 1.0999398231506348, 1.2716805934906006, 1.0723543167114258, 0.7475993633270264, 2.050962448120117, 1.459721565246582, 1.0243279933929443, 1.3055697679519653, 1.3598394393920898, 1.669331431388855, 1.0371284484863281, 1.1970596313476562, 1.2616654634475708, 1.4350602626800537, 2.5552399158477783, 20.150009155273438, 1.8100460767745972, 1.9258335828781128, 1.9845821857452393, 1.784249186515808, 0.8417275547981262, 2.1167354583740234, 20.72238540649414, 1.9286515712738037, 19.674829483032227, 1.963238000869751, 1.5929944515228271, 2.1162374019622803, 1.2564934492111206, 38.442440032958984, 2.476944923400879, 1.2203712463378906, 1.0738461017608643, 1.7954816818237305, 2.4214296340942383, 1.6111361980438232, 20.49076271057129, 1.8357731103897095, 2.4240288734436035, 2.4503793716430664, 1.5020499229431152, 1.7881271839141846, 1.4060609340667725, 1.3832062482833862, 1.445183277130127, 1.4166226387023926, 1.0560181140899658, 58.44465255737305, 1.5846426486968994, 1.664474368095398, 0.744263768196106, 1.0430200099945068, 0.7844913601875305, 54.66145706176758, 1.158611536026001, 1.0005383491516113, 37.01390838623047, 8.64554214477539, 1.735123634338379, 1.8278851509094238, 1.2342190742492676, 1.73099684715271, 2.3158600330352783, 2.270270586013794, 1.230870246887207, 64.45206451416016, 66.13224029541016, 2.6278929710388184, 2.759809970855713, 1.0256614685058594, 20.180635452270508, 3.185882091522217, 3.984537124633789, 2.730008125305176, 18.52424430847168, 2.4892759323120117, 2.4555816650390625, 3.3378427028656006, 2.303217887878418, 0.973502516746521, 1.220304250717163, 2.2580416202545166, 2.209411859512329, 1.9662264585494995, 0.8439071774482727, 1.8147127628326416, 2.3160691261291504, 3.793701171875, 1.9924728870391846, 1.5289727449417114, 19.29861831665039, 53.210533142089844, 19.52897071838379, 2.7136006355285645, 1.6577396392822266, 38.21231460571289, 19.90545654296875, 3.1926627159118652, 2.2023496627807617, 1.585547685623169, 19.13170051574707, 59.7502555847168, 2.5733346939086914, 2.4223122596740723, 0.9592607021331787, 2.346712112426758, 2.622730255126953, 2.4853858947753906, 2.8607540130615234, 1.1369690895080566, 2.1083436012268066, 2.347956657409668, 3.37307071685791, 2.62711763381958, 0.9435813426971436, 1.4896106719970703, 21.341054916381836, 3.217336416244507, 1.826662540435791, 0.6825844645500183, 2.1611738204956055, 2.9188456535339355, 2.7876927852630615, 2.5962395668029785, 1.2635186910629272, 2.0734846591949463, 2.9801292419433594, 3.4555485248565674, 20.1275634765625, 2.5145821571350098, 1.6124584674835205, 2.6075940132141113, 2.5979533195495605, 63.899967193603516, 1.855351209640503, 2.173957347869873, 2.814091444015503, 20.83221435546875, 2.109081745147705, 37.426368713378906, 1.9040770530700684, 2.5165627002716064, 19.85332489013672, 2.8797523975372314, 0.608163058757782, 2.290062427520752, 3.0574193000793457, 2.51924991607666, 2.12007212638855, 1.4988267421722412, 2.024752616882324, 2.5435702800750732, 2.2856016159057617, 64.10372161865234, 1.6997647285461426, 18.378511428833008, 2.317849636077881, 2.6975955963134766, 1.4065704345703125, 0.9083916544914246, 1.2086859941482544, 0.933038055896759, 1.1883138418197632, 19.458951950073242, 1.1275558471679688, 1.4580777883529663, 1.212486982345581, 1.2951726913452148, 17.803598403930664, 1.7115882635116577, 1.3539955615997314, 1.744956135749817, 1.693424105644226, 1.1406409740447998, 1.5486745834350586, 1.7534765005111694, 65.34933471679688, 1.5780760049819946, 1.3486868143081665, 1.2015353441238403, 0.904694676399231, 0.7661024332046509, 1.615295171737671, 1.7398715019226074, 1.154990553855896, 1.9350624084472656, 2.03477144241333, 1.1821699142456055, 1.4410343170166016, 43.25374984741211, 2.0398762226104736, 19.495906829833984, 64.10139465332031, 1.6460905075073242, 2.4198837280273438, 0.9212812781333923, 2.178823232650757, 1.8794143199920654, 2.163862943649292, 1.1986746788024902, 1.011789083480835, 18.244949340820312, 1.004683017730713, 1.161175012588501, 19.197355270385742, 1.5295636653900146, 1.2972016334533691, 0.9162747263908386, 58.047935485839844, 2.053990602493286, 1.6553162336349487, 1.2089405059814453, 2.3543734550476074, 1.7860904932022095, 1.2219854593276978, 2.2229743003845215, 1.118431568145752, 1.209972620010376, 1.3043863773345947, 1.3330329656600952, 1.4666340351104736, 1.3455731868743896, 1.1932042837142944, 1.4565985202789307, 1.1699910163879395, 1.4289830923080444, 1.3544775247573853, 1.7613091468811035, 2.002577304840088, 37.696407318115234, 1.794680118560791, 1.1696975231170654, 1.604982852935791, 0.9563019275665283, 1.4624946117401123, 1.7582790851593018, 2.101165771484375, 1.1636037826538086, 64.19196319580078, 0.9238781332969666, 37.996429443359375, 0.8128161430358887, 0.7932075262069702, 0.8563532829284668, 0.6978667974472046, 1.1374512910842896, 1.313050627708435, 1.2278121709823608, 42.51047897338867, 1.021421194076538, 1.4375901222229004, 1.096799612045288, 1.7625311613082886, 0.952304482460022, 1.3563374280929565, 1.081078290939331, 1.5189006328582764, 18.367965698242188, 0.7663276791572571, 1.2966340780258179, 80.15177917480469, 1.157560110092163, 1.3972151279449463, 1.5628976821899414, 8.070367813110352, 1.3267192840576172, 2.066596508026123, 1.3255348205566406, 1.1719027757644653, 1.7557744979858398, 1.0916985273361206, 1.5200520753860474, 1.3198846578598022, 0.7838858962059021, 1.5204294919967651, 1.335605263710022, 0.734546422958374, 1.566365361213684, 1.2099230289459229, 1.9323171377182007, 1.8001385927200317, 1.6547940969467163, 2.1157333850860596, 18.71636199951172, 1.4039157629013062, 1.041569471359253, 8.727521896362305, 1.433100938796997, 0.7809174060821533, 1.6751270294189453, 1.7134660482406616, 1.4629650115966797, 1.6051496267318726, 9.486228942871094, 2.0305535793304443, 18.249204635620117, 1.8198189735412598, 1.6370813846588135, 2.0385546684265137, 1.0693347454071045, 1.9310578107833862, 2.010784149169922, 1.9244205951690674, 1.7113263607025146, 0.9631542563438416, 43.42189407348633, 1.2277450561523438, 35.199466705322266, 1.7381031513214111, 1.0801596641540527, 1.852059245109558, 1.3973517417907715, 42.81462860107422, 1.0872267484664917, 1.0873453617095947, 1.7858314514160156, 1.4648048877716064, 2.2309224605560303, 43.039398193359375, 63.12091064453125, 1.1534281969070435, 0.8045875430107117, 1.6957855224609375, 1.304703950881958, 2.3446478843688965, 2.65181040763855, 1.1469193696975708, 1.5201606750488281, 2.101808547973633, 20.268569946289062, 42.73637390136719, 1.9377107620239258, 1.9012644290924072, 1.5121862888336182, 2.305055856704712, 1.419946551322937, 2.0929622650146484, 1.8864284753799438, 1.5009269714355469, 1.1242423057556152, 1.3662333488464355, 51.212921142578125, 0.7455277442932129, 1.8306982517242432, 1.217550277709961, 0.8629021048545837, 1.0975910425186157, 0.9337273240089417, 1.3780943155288696, 1.0980421304702759, 1.1298623085021973, 1.2270405292510986, 1.819514274597168, 0.7697789669036865, 104.22994995117188, 1.5155022144317627, 1.7037405967712402, 1.0556788444519043, 1.2303112745285034, 1.4269702434539795, 50.87961959838867, 1.9588546752929688, 0.9846187233924866, 1.2169568538665771, 0.6756139993667603, 65.3294677734375, 1.1138129234313965, 1.7766146659851074, 2.2546918392181396, 18.470985412597656, 1.5134073495864868, 1.8682183027267456, 2.199336528778076, 1.9169695377349854, 80.36341857910156, 1.7195971012115479, 1.3707163333892822, 1.407328486442566, 1.8098526000976562, 2.142753839492798, 1.5393295288085938, 0.9905388951301575, 1.6335718631744385, 1.1225292682647705, 1.6476492881774902, 1.159054160118103, 78.22701263427734, 18.06943702697754, 0.8773550987243652, 1.2170517444610596, 0.8719158172607422, 1.511422038078308, 0.8913573026657104, 1.2024502754211426, 1.4248642921447754, 1.487919807434082, 1.1795549392700195, 1.2887215614318848, 1.0060269832611084, 1.3719987869262695, 1.3812999725341797, 1.1858057975769043, 63.069454193115234, 0.834808349609375, 37.93349075317383, 0.6828770637512207, 1.2811754941940308, 1.3605639934539795, 1.6823506355285645, 1.7378671169281006, 1.0324456691741943, 1.3680646419525146, 57.02161407470703, 1.618706226348877, 1.958223581314087, 1.6708250045776367, 19.704486846923828, 1.3053473234176636, 1.1358040571212769, 1.4044744968414307, 2.485433578491211, 2.176887273788452, 2.647066593170166, 18.394763946533203, 1.3487287759780884, 1.709784746170044, 1.8627231121063232, 0.857573926448822, 1.1239404678344727, 1.9317327737808228, 0.8773829340934753, 1.3863790035247803, 1.5455174446105957, 1.3368397951126099, 1.2321733236312866, 1.687491536140442, 1.8434925079345703, 19.471532821655273, 0.8535294532775879, 0.8339862823486328, 1.4037595987319946, 1.2615890502929688, 1.0750732421875, 1.8172082901000977, 64.38825988769531, 43.014373779296875, 1.523634433746338]"
3701,7,5264.2009012499575,100,1,10,9.563100981414317,70,322,1,3,2,
3702,7,4960.435636790674,100,1,21,8.988106135775645,70,316,5,5,2,
3703,5,4977.8623786902635,100,1,3,9.30688309416175,45,345,2,4,2,
3704,10,4904.0998475529295,-20,0,14,8.623430718382199,155,233,3,3,4,
3705,10,4881.1805598322635,-20,0,9,8.889458255718152,150,225,12,7,4,
3706,7,4438.320924942963,100,1,8,8.113575922648112,68,321,5,2,2,
3707,4,4741.964570482407,100,1,14,11.22233290175597,34,359,0,4,1,
3708,6,4183.712428604281,105,1,9,10.23507736782233,69,324,2,1,2,
3709,8,3706.133319152233,100,1,8,8.208195198873678,91,294,3,5,5,
3710,9,4902.385865863949,110,1,11,8.714110885858537,119,262,8,4,5,
3711,9,4609.168044514214,100,1,33,8.929533206224441,121,266,1,5,5,
