episode,difficulty,reward,solver_score,solver_success,path_length,loss_avg,empty,wall,lava,treasure,enemy
2257,10,4960.46666666667,100,1,12,11.231404352386793,146,236,10,1,5
2258,10,4781.800000000001,-20,0,3,9.566958404978116,133,231,25,2,7
2259,10,4790.699999999995,-20,0,24,10.201531931559245,146,227,16,2,7
2260,10,4804.466666666664,-20,0,15,10.396617752512297,142,239,10,2,5
2261,10,4835.466666666665,-20,0,2,9.708621579209963,145,227,16,2,8
2262,10,5231.633333333325,100,1,8,9.548654661973318,145,237,10,1,5
2263,10,5179.600000000002,100,1,13,11.458872980276743,145,235,9,4,5
2264,10,4622.96666666667,-20,0,10,10.674822602272034,140,223,25,2,8
2265,10,4958.333333333335,100,1,11,10.933806639313698,141,228,17,5,7
2266,10,5072.366666666666,-20,0,11,11.608919073144595,149,232,10,3,4
2267,10,4852.8666666666695,-20,0,16,9.093720000982284,147,223,18,4,6
2268,10,5125.333333333334,-20,0,1,10.467951583067576,139,228,23,4,4
2269,10,3122.555555555566,-20,0,8,11.125153682231904,146,231,9,4,8
2270,10,1999.0666666666662,-20,0,10,10.640896882216136,143,230,17,4,4
2271,10,4639.800000000001,-20,0,23,9.770091166694959,141,221,26,4,6
2272,10,4686.233333333337,100,1,5,9.621026653647423,149,226,14,2,7
2273,10,869.0999999999966,-20,0,6,9.788722156087557,143,232,11,5,7
2274,10,4953.500000000002,-20,0,8,9.132581111391385,144,236,12,1,5
2275,10,5139.533333333334,-20,0,3,10.97161036849022,142,233,11,7,5
2276,10,5204.9,-20,0,2,10.43958145836989,131,233,26,4,4
2277,10,5192.866666666666,-20,0,1,10.715506385366123,149,232,12,1,4
2278,10,5286.766666666669,-20,0,23,9.765639308889707,141,224,23,4,6
2279,10,5299.099999999997,-20,0,22,10.094460713068644,144,222,22,5,5
2280,10,4868.966666666664,-20,0,1,8.773665865063668,134,227,26,5,6
2281,10,4926.244444444443,-20,0,2,9.818839750687282,139,230,14,7,8
2282,10,5032.833333333333,100,1,20,10.109787142177423,140,232,14,7,5
2283,10,4654.600000000001,105,1,25,9.944278566241264,143,231,11,4,9
2284,10,4749.600000000002,110,1,28,11.304463243484497,147,230,12,5,4
2285,10,5301.066666666664,-20,0,6,9.765530726114909,144,233,13,4,4
2286,10,5141.83333333333,-20,0,3,9.372847650647163,140,227,22,5,4
2287,10,4925.066666666666,-20,0,4,11.448808969259263,134,234,19,3,8
2288,10,5107.633333333332,100,1,17,11.408422823150953,147,229,13,2,7
2289,10,4551.788888888891,-20,0,6,11.785635687112809,144,233,10,1,10
2290,10,4725.822222222221,-20,0,2,11.712585771282514,132,226,32,0,8
2291,10,4802.0,-20,0,2,11.116928181946278,140,234,15,4,5
2292,10,4970.933333333335,-20,0,5,11.563436839183172,138,228,23,3,6
2293,10,4764.066666666669,-20,0,6,12.180053724050522,145,233,12,3,5
2294,10,3536.200000000008,-20,0,6,9.70275439520677,127,235,18,8,10
2295,10,4904.033333333332,100,1,15,10.712630290389061,144,233,12,4,5
2296,10,4667.466666666669,-20,0,6,10.258507521947225,142,234,15,1,6
2297,10,5101.6666666666615,-20,0,4,10.003939401904741,145,224,20,3,6
2298,10,5407.599999999997,-20,0,41,11.400926051537196,143,229,19,3,4
2299,10,4955.933333333328,-20,0,2,10.436114457647006,139,223,24,6,6
2300,10,3061.400000000009,-20,0,10,10.567926843762399,145,239,7,2,5
2301,10,4152.300000000005,-20,0,12,9.325273845990498,136,233,21,3,5
2302,10,2344.7000000000044,100,1,22,11.556461034814516,146,235,10,1,6
2303,10,4795.766666666673,-20,0,3,7.827355092565218,136,232,23,2,5
2304,10,4986.588888888886,-20,0,10,7.897313313682874,140,235,13,5,5
2305,10,4662.277777777781,-20,0,3,10.582823825677236,141,229,18,3,7
2306,10,5077.333333333332,-20,0,8,9.00044437845548,124,230,26,9,9
2307,10,4897.522222222222,-20,0,1,10.915823127031326,149,223,17,3,6
2308,10,4805.033333333333,-20,0,1,9.439205646912256,138,233,21,2,4
2309,10,5255.133333333334,-20,0,2,9.099519915779432,144,233,11,7,3
2310,10,4764.36666666667,-20,0,27,9.664083467523257,151,233,6,6,2
2311,10,5201.38888888889,-20,0,6,10.174718109766642,143,228,18,2,7
2312,10,4496.066666666676,-20,0,9,9.361727288564046,149,226,14,3,6
2313,10,4522.266666666673,-20,0,6,9.054710469742616,131,233,20,6,8
2314,10,5058.433333333329,100,1,12,10.038334863583247,139,235,15,3,6
2315,10,5143.966666666657,-20,0,4,11.011137107213338,132,243,11,4,8
2316,10,5638.366666666659,-20,0,4,9.983964444597563,140,225,29,0,4
2317,10,4946.4000000000015,-20,0,13,9.58995166182518,147,232,12,2,5
2318,10,4760.233333333336,100,1,20,10.27353264729182,136,225,26,3,8
2319,10,4796.133333333334,-20,0,7,9.961339549223583,140,231,19,3,5
2320,10,4412.4666666666735,-20,0,4,10.608090454339981,138,227,20,4,9
2321,10,4671.166666666672,-20,0,17,10.13556387245655,137,234,19,1,7
2322,10,4623.400000000002,100,1,26,9.9302630580465,146,230,13,4,5
2323,10,4634.700000000004,-20,0,2,10.879093189338843,139,231,22,3,3
2324,10,4775.366666666668,100,1,15,10.360681854089101,139,223,22,9,5
2325,10,4706.0999999999985,-20,0,1,10.553299020628135,139,231,17,3,8
2326,10,4268.16666666668,-20,0,2,11.040403985877832,133,231,23,3,8
2327,10,5010.83333333333,-20,0,4,9.429998110930125,127,237,25,2,7
2328,10,4790.233333333332,-20,0,1,10.261336333354315,138,234,19,1,6
2329,10,5415.099999999997,-20,0,8,9.955901972850164,142,238,8,6,4
2330,10,5432.199999999997,-20,0,11,9.21314591050148,135,228,24,5,6
2331,10,4847.866666666669,100,1,12,10.94712681978941,138,224,25,5,6
2332,10,4364.733333333339,100,1,20,9.177185366054376,141,229,18,4,6
2333,10,4789.366666666668,-20,0,9,10.090295285979908,142,231,19,3,3
2334,10,4145.800000000008,-20,0,3,9.152135482231776,142,231,14,3,8
2335,10,4553.811111111118,-20,0,2,11.397789506713549,146,231,11,6,4
2336,10,4748.7000000000035,-20,0,10,10.30900646964709,142,226,20,6,4
2337,10,5480.266666666662,100,1,15,11.14373606801033,143,230,19,2,4
2338,10,5262.633333333331,100,1,14,10.185099047819774,149,229,12,1,7
2339,10,2044.4333333333439,-20,0,7,10.484586737553279,138,234,17,3,6
2340,10,1103.4999999999989,-20,0,8,10.521702838341396,139,235,15,3,6
2341,10,174.70000000000022,-20,0,3,10.931804495652516,139,229,20,5,5
2342,10,4999.600000000002,-20,0,8,8.470425298213959,142,223,26,3,4
2343,10,5034.733333333333,105,1,20,9.311910067796708,142,222,23,6,5
2344,10,2701.300000000011,-20,0,5,9.87727454106013,138,235,17,2,6
2345,10,4204.000000000007,100,1,9,8.593307120800018,142,228,22,3,3
2346,10,4538.466666666671,100,1,18,8.262980632185936,148,232,10,2,6
2347,10,4039.066666666678,-20,0,4,10.702923676172892,149,235,8,2,4
2348,10,4634.2777777777765,-20,0,2,9.238268846273423,142,222,27,1,6
2349,10,3623.366666666678,-20,0,3,9.499245606064797,149,228,10,7,4
2350,10,4746.933333333333,-20,0,6,9.166284111936887,143,226,16,7,6
2351,10,1892.4000000000078,-20,0,5,9.25228278239568,148,235,7,3,5
2352,10,5312.199999999995,-20,0,6,8.821161353786787,145,229,18,1,5
2353,10,5293.899999999999,-20,0,1,8.49019940117995,143,233,14,3,5
2354,10,4727.066666666674,-20,0,7,8.467019968827566,148,224,21,2,3
2355,10,3796.9666666666753,-20,0,10,9.462893589138984,134,225,27,3,9
2356,10,3977.5000000000155,-20,0,4,10.34225894788901,154,230,7,4,3
2357,10,4715.255555555561,-20,0,8,10.135399954319,142,225,24,1,6
2358,10,4702.96666666667,-20,0,8,8.472116887569427,138,227,25,2,6
2359,10,5337.166666666665,-20,0,3,9.87821280837059,141,225,27,0,5
2360,10,4907.866666666661,100,1,3,9.688888590137164,142,222,24,3,7
2361,10,4913.799999999995,-20,0,8,9.705354937911034,134,234,18,5,7
2362,10,5175.799999999996,-20,0,2,9.24008481323719,136,228,27,1,6
2363,10,5027.133333333321,-20,0,5,11.623930884401004,143,228,21,2,4
2364,10,4484.133333333338,-20,0,22,9.565715838273366,154,222,12,2,8
2365,10,4253.677777777791,-20,0,4,12.011213167707126,152,225,12,3,6
2366,10,4648.400000000007,100,1,16,9.412232435544333,145,232,11,5,5
2367,10,5026.300000000001,-20,0,4,10.127622872591019,138,232,21,1,6
2368,10,5551.299999999992,-20,0,8,10.91436122874419,134,234,20,4,6
2369,10,4414.733333333339,-20,0,8,10.864679585893949,141,228,25,0,4
2370,10,5125.344444444442,-20,0,4,10.047359327276547,144,231,19,0,4
2371,10,4813.799999999999,-20,0,10,10.195014334917069,130,233,30,2,3
2372,10,4963.233333333335,100,1,5,10.856859195232392,139,233,18,2,6
2373,10,4697.366666666671,100,1,21,8.928447784582774,143,235,11,2,7
2374,10,5243.733333333333,-20,0,13,10.015144326587517,146,228,16,3,5
2375,10,4531.299999999982,-20,0,13,11.518396856983502,137,228,22,5,6
2376,10,5176.499999999999,-20,0,10,9.412186215221881,142,231,16,2,7
2377,10,5446.1333333333305,-20,0,9,10.998791737357775,146,225,17,4,6
2378,10,5285.899999999999,-20,0,2,11.27759461124738,144,236,12,2,4
2379,10,4240.266666666674,-20,0,5,10.052321736216545,144,227,20,2,5
2380,10,4766.988888888886,-20,0,6,11.708842153747877,128,232,27,3,8
2381,10,5041.0,100,1,10,10.80888553818067,130,230,27,0,11
2382,10,4543.400000000007,100,1,10,11.539469467202823,148,223,17,3,7
2383,10,5130.066666666661,100,1,18,11.371350433329741,138,235,15,4,6
2384,10,4552.83333333334,100,1,26,9.717894035975139,148,222,19,1,8
2385,10,5623.83333333332,100,1,5,10.585543306867281,132,237,24,2,3
2386,10,1948.7000000000126,-20,0,5,11.113466415405274,147,238,7,0,6
2387,10,5206.188888888884,-20,0,3,10.653086333870888,153,235,7,0,3
2388,10,5031.699999999985,100,1,19,10.788579287727673,154,233,5,2,4
2389,10,580.0999999999973,-20,0,8,9.725694430073103,130,234,20,3,11
2390,10,4797.433333333336,100,1,17,11.33188462237517,143,229,16,2,8
2391,10,4908.355555555555,-20,0,9,10.624109001557033,147,227,16,5,3
2392,10,4998.022222222224,-20,0,4,10.520298839410145,142,232,17,2,5
2393,10,5502.399999999991,100,1,19,10.82830277343591,137,242,11,2,6
2394,10,4567.388888888895,-20,0,5,10.518783588210741,140,232,17,3,6
2395,10,4471.9666666666735,-20,0,2,9.361351267695428,144,228,15,3,8
2396,10,4356.633333333343,100,1,20,10.09996194422245,137,228,24,3,6
2397,10,770.9999999999967,-20,0,17,9.837958095868428,146,236,11,1,4
2398,10,4930.288888888889,-20,0,4,8.355708019336065,128,228,28,2,12
2399,10,2701.966666666677,-20,0,2,9.64927032093207,148,235,6,2,7
2400,10,3741.0666666666766,-20,0,11,8.355858541329702,153,227,9,4,5
2401,10,5462.633333333331,-20,0,14,10.326415738463401,130,238,23,2,5
2402,10,5132.5,100,1,12,10.244175995190938,142,232,13,4,7
2403,10,3975.177777777789,-20,0,3,10.57028825680415,143,229,18,2,6
2404,10,5481.533333333332,100,1,20,9.726015408833822,140,236,10,8,4
2405,10,5005.100000000001,100,1,24,9.463325692415237,150,227,11,4,6
2406,10,5644.099999999998,100,1,22,8.406283199191094,147,232,12,3,4
2407,10,4315.400000000007,-20,0,7,9.48392187833786,141,225,23,1,8
2408,10,4244.699999999996,-20,0,6,10.615039217472077,131,235,22,2,8
2409,10,5151.799999999999,100,1,4,9.91381259918213,146,220,20,6,6
2410,10,4761.122222222226,-20,0,2,10.597298033038776,143,232,15,3,5
2411,10,4650.03333333333,100,1,20,10.721898381312688,154,229,4,4,7
2412,10,5153.633333333336,105,1,30,8.430318064490955,145,227,15,5,6
2413,10,5443.7666666666655,-20,0,7,8.995000374714534,148,222,21,2,5
2414,10,3816.10000000001,-20,0,7,9.835569846232731,148,228,12,4,6
2415,10,5251.699999999999,-20,0,7,10.332823128898939,144,216,28,4,6
2416,10,78.0000000000004,-20,0,2,9.848781146804491,150,231,6,2,9
2417,10,4012.4000000000146,-20,0,12,10.081773295203845,147,225,17,3,6
2418,10,4819.6666666666615,-20,0,20,11.675066267649333,154,234,4,2,4
2419,10,5170.0,-20,0,10,11.502911376357078,150,228,10,4,6
2420,10,4959.3,100,1,18,11.10411141316096,141,229,15,6,7
2421,10,4902.7333333333345,-20,0,13,10.301079029043516,149,220,16,3,10
2422,10,5361.2333333333245,100,1,5,10.323748575846354,142,228,19,4,5
2423,10,4582.700000000006,100,1,4,10.953959049681822,148,233,9,2,6
2424,10,3302.433333333339,-20,0,29,11.035632141431172,151,212,24,6,5
2425,10,5642.2333333333245,-20,0,3,10.215428022344907,135,231,24,0,8
2426,10,2297.700000000008,-20,0,4,11.376019729971885,139,239,15,1,4
2427,10,4886.733333333332,-20,0,3,10.11814905623595,148,230,11,3,6
2428,10,5385.877777777771,-20,0,2,9.289526124795279,145,231,16,1,5
2429,10,4864.433333333333,-20,0,8,9.492593216498692,141,225,21,4,7
2430,10,3931.166666666676,-20,0,2,9.703338172237078,140,238,12,2,6
2431,10,2563.9000000000083,-20,0,7,9.034746534228326,134,225,27,3,9
2432,10,4882.066666666672,-20,0,3,9.587370143632095,147,231,14,2,4
2433,10,3954.900000000009,-20,0,14,10.994135370254517,140,232,16,4,6
2434,10,4957.5333333333265,-20,0,7,9.52900190194448,144,232,16,2,4
2435,10,5081.966666666664,100,1,15,8.517938939332963,143,241,8,1,5
2436,10,5313.122222222221,-20,0,4,10.38477040529251,139,226,21,5,7
2437,10,4362.000000000007,-20,0,1,9.521896301905315,134,229,26,2,7
2438,10,5062.866666666669,100,1,24,9.185416104793548,148,224,18,3,5
2439,10,4953.966666666664,-20,0,2,9.670638685623805,151,228,9,1,9
2440,10,5103.433333333333,-20,0,10,8.917831871708234,134,231,23,4,6
2441,10,5292.899999999989,-20,0,2,10.514423896272977,147,237,8,2,4
2442,10,5292.233333333328,100,1,11,10.139913993279139,141,230,19,4,4
2443,10,4843.033333333334,-20,0,14,9.963677509824436,147,226,19,0,6
2444,10,5376.599999999996,100,1,10,11.39301479836305,134,229,27,3,5
2445,10,5070.733333333329,-20,0,11,9.34304203848044,140,226,23,4,5
2446,10,5190.299999999996,-20,0,14,10.508634175062179,137,226,27,2,6
2447,10,4720.8666666666695,110,1,10,9.549458940029144,150,225,10,8,5
2448,10,3474.800000000009,-20,0,6,10.08790409942468,140,228,19,4,7
2449,10,4921.433333333335,-20,0,3,9.795264300704002,141,229,21,2,5
2450,10,5628.633333333329,100,1,17,9.859634192784627,136,238,16,3,5
2451,10,4938.733333333334,100,1,2,10.84790241976579,144,226,18,2,8
2452,10,4738.099999999999,-20,0,8,11.902904622157415,143,236,13,2,4
2453,10,5394.866666666664,-20,0,21,11.439469315012296,144,229,19,3,3
2454,10,5609.766666666658,100,1,18,10.961499940752983,143,231,16,3,5
2455,10,3672.500000000008,-20,0,2,11.225710081458091,143,235,14,1,5
2456,10,3597.3000000000093,-20,0,20,12.686964164972306,150,223,17,3,5
2457,10,4908.200000000001,100,1,19,10.552002230683962,137,229,21,2,9
2458,10,5101.899999999998,-20,0,2,9.74418021539847,134,229,27,3,5
2459,10,4424.266666666675,-20,0,6,11.568689420223237,143,228,16,4,7
2460,10,4936.000000000004,-20,0,14,10.022283997337023,141,222,22,6,7
2461,10,5129.6,-20,0,9,10.514424944718678,135,229,26,1,7
2462,10,4917.866666666666,-20,0,11,11.310984238187473,149,218,22,3,6
2463,10,5151.133333333331,100,1,20,10.86877312262853,142,231,16,4,5
2464,10,5253.166666666665,-20,0,15,12.31161394516627,145,224,23,1,5
2465,10,5331.366666666663,-20,0,4,12.350208723545075,144,231,15,1,7
2466,10,3593.500000000013,-20,0,105,11.818426015774408,155,223,11,4,5
2467,10,4530.866666666673,100,1,15,12.03657039920489,144,224,19,2,9
2468,10,4830.333333333335,100,1,18,11.306385102073351,150,225,17,1,5
2469,10,5211.600000000003,-20,0,4,10.648616689443589,148,231,14,1,4
2470,10,5497.499999999991,100,1,16,10.61932384967804,143,232,19,1,3
2471,10,4830.199999999998,-20,0,1,11.277386792898177,144,226,18,5,5
2472,10,4596.066666666676,-20,0,14,10.633308705687522,140,224,24,2,8
2473,10,4996.26666666667,100,1,12,10.916449263890584,147,235,8,4,4
2474,10,4989.333333333331,-20,0,8,11.242955181996027,139,233,14,3,9
2475,10,5594.733333333327,-20,0,6,10.495526343782743,145,232,13,3,5
2476,10,4749.899999999998,-20,0,22,11.353327421844005,158,226,8,1,5
2477,10,5003.766666666669,100,1,24,12.148261539737383,153,222,12,7,4
2478,10,305.59999999999945,-20,0,3,10.489153691232204,141,236,13,2,6
2479,10,5018.999999999991,-20,0,12,12.032795080343883,153,233,6,2,4
2480,10,4711.433333333337,100,1,11,11.378093168934186,138,236,14,3,7
2481,10,5128.4666666666535,-20,0,11,12.034119253953298,147,232,9,6,4
2482,10,5112.699999999992,-20,0,3,11.205089251796405,141,234,14,4,5
2483,10,4794.100000000002,100,1,16,11.375223344365756,141,223,22,4,8
2484,10,5288.833333333328,100,1,17,12.37397268195947,135,234,20,3,6
2485,10,4984.29999999999,100,1,4,9.532431522806485,152,231,9,2,4
2486,10,5104.399999999998,-20,0,17,10.077355084419251,145,224,17,7,5
2487,10,5619.399999999986,100,1,25,10.988548339605332,151,232,10,2,3
2488,10,5257.699999999992,-20,0,3,9.592378175457318,143,230,17,1,7
2489,10,4733.066666666666,100,1,21,11.307657347718875,137,219,32,3,7
2490,10,4095.200000000009,-20,0,15,11.174147239128748,139,230,19,3,7
2491,10,4675.044444444448,-20,0,6,11.559655098319054,147,234,6,3,8
2492,10,4958.800000000008,-20,0,3,10.780650700330733,146,231,13,3,5
2493,10,4889.699999999995,-20,0,7,10.94966178894043,154,230,11,0,3
2494,10,5023.166666666667,-20,0,8,10.947353880008063,144,225,25,1,3
2495,10,5133.799999999999,100,1,28,11.611296332478524,138,231,18,5,6
2496,10,4922.133333333336,-20,0,4,9.806125780145328,139,236,14,3,6
2497,10,4693.800000000005,100,1,10,10.58586821893851,144,225,21,5,3
2498,10,5280.899999999998,-20,0,2,11.154705659151077,140,234,14,4,6
2499,10,4122.466666666678,-20,0,14,10.081317418217658,153,230,6,2,7
2500,10,5130.399999999999,100,1,25,10.45087018330892,144,228,16,4,6
2501,10,5055.766666666665,-20,0,3,11.83733453889688,144,236,11,1,6
2502,10,5691.166666666665,100,1,24,11.796294253667195,148,234,11,2,3
2503,10,4798.444444444444,-20,0,9,12.428947092096012,137,227,24,4,6
2504,10,4965.300000000001,-20,0,12,11.715788484215736,138,223,22,5,10
2505,10,5321.466666666666,-20,0,15,9.594288970927398,139,242,9,4,4
2506,10,5166.166666666665,105,1,12,8.774297909835974,136,233,19,2,8
2507,10,5092.499999999996,100,1,13,11.810257403949896,143,229,18,3,5
2508,10,4690.200000000004,-20,0,6,10.865007123351097,141,230,19,3,5
2509,10,5135.999999999993,100,1,7,10.651318626801173,141,226,25,1,5
2510,10,5451.966666666664,100,1,21,11.862395426034928,145,231,16,2,4
2511,10,5443.633333333329,-20,0,9,9.96303406149149,149,231,11,3,4
2512,10,5062.300000000005,100,1,16,10.747242454787095,150,234,9,2,3
2513,10,4242.6333333333405,100,1,14,10.54327205379804,138,235,14,4,7
2514,10,5271.16666666667,-20,0,4,8.610514483948549,141,234,14,5,4
2515,10,5175.166666666663,-20,0,1,9.039376578529676,143,231,19,0,5
2516,10,4954.800000000003,-20,0,5,10.629450790683428,144,225,18,7,4
2517,10,5480.799999999996,-20,0,19,10.95552643318971,146,229,18,1,4
2518,10,5277.299999999994,100,1,13,9.666455728411675,141,219,30,4,4
2519,10,5253.83333333333,100,1,8,10.749603393574557,141,230,17,4,6
2520,10,4624.522222222227,-20,0,3,11.905906599164009,156,234,3,2,3
2521,10,5562.5666666666575,-20,0,13,9.457968006034692,137,230,23,2,6
2522,10,5316.722222222215,-20,0,15,10.91881106009086,132,230,25,3,8
2523,10,5145.666666666661,100,1,24,10.923064868251483,137,228,21,5,7
2524,10,5168.03333333333,-20,0,10,11.682472236951192,145,230,17,1,5
2525,10,4737.866666666662,-20,0,8,12.199716498454412,128,227,34,2,7
2526,10,4963.066666666667,100,1,29,12.063882971803347,148,234,7,4,5
2527,10,4753.999999999998,-20,0,8,10.191118408640225,148,235,10,0,5
2528,10,3742.500000000011,-20,0,5,11.086695752938589,139,238,12,4,5
2529,10,5636.844444444435,-20,0,4,10.28519268532594,141,233,18,1,5
2530,10,4510.933333333343,-20,0,19,11.057498689293862,151,232,8,5,2
2531,10,5367.333333333331,-20,0,1,10.534387811422349,141,237,13,2,5
2532,10,4494.033333333338,100,1,23,11.91893009463946,150,236,5,2,5
2533,10,5180.966666666665,-20,0,5,11.991181279619536,143,229,18,1,7
2534,10,5151.5999999999985,100,1,28,10.20580997566382,155,234,6,1,2
2535,10,5529.666666666667,-20,0,1,11.069447022676467,136,232,21,5,4
2536,10,2963.5000000000086,-20,0,4,12.689577116767566,143,235,13,1,6
2537,10,5175.966666666666,105,1,15,10.09039841969808,141,235,13,2,7
2538,10,4842.233333333334,100,1,8,10.370681827863057,136,231,20,4,7
2539,10,5677.866666666662,-20,0,26,10.89263576924801,151,233,6,4,4
2540,10,3542.90000000001,-20,0,11,9.786823616027831,140,240,9,3,6
2541,10,5004.277777777778,-20,0,2,12.725419908761978,145,231,17,2,3
2542,10,3781.9000000000096,-20,0,5,10.176008641521136,141,224,24,3,6
2543,10,5766.066666666665,-20,0,2,10.692315980593364,145,234,15,2,2
2544,10,5092.866666666663,105,1,24,11.683119080464046,140,234,15,4,5
2545,10,5337.966666666664,-20,0,7,10.737481544415155,147,231,13,4,3
2546,10,5399.2999999999965,100,1,13,10.132835509777069,147,227,17,3,4
2547,10,4212.900000000009,-20,0,10,11.002865278124808,147,237,7,4,3
2548,10,5312.0,100,1,10,10.066000138719877,149,227,16,1,5
2549,10,5706.966666666656,100,1,18,11.531570623517036,154,230,10,0,4
2550,10,5272.633333333329,-20,0,5,11.680083841482798,142,233,14,4,5
2551,10,4741.166666666671,100,1,3,11.858774914741517,154,230,10,1,3
2552,10,5776.599999999991,100,1,7,10.88081305662791,148,236,8,1,5
2553,10,5019.200000000003,100,1,16,11.791387875080108,138,223,25,4,8
2554,10,5292.733333333329,-20,0,3,10.27611392378807,145,221,24,1,7
2555,10,4790.166666666666,-20,0,3,11.564591003457705,145,234,10,1,8
2556,10,4690.400000000001,100,1,7,12.68768050869306,147,231,15,1,4
2557,10,5578.766666666664,100,1,21,10.50279456059138,146,225,18,4,5
2558,10,5349.13333333333,100,1,27,12.361028821269672,151,231,8,4,4
2559,10,4587.766666666675,100,1,9,10.437660112977028,149,223,18,2,6
2560,10,4909.399999999998,-20,0,4,13.013548829158147,142,233,16,2,5
2561,10,4433.400000000002,-20,0,9,10.210290366013846,139,225,25,5,4
2562,10,5275.9333333333325,-20,0,5,9.901266594131787,137,227,27,2,5
2563,10,3927.800000000006,-20,0,2,12.505173748135567,136,229,23,3,7
2564,10,4801.800000000003,-20,0,1,9.638809909820557,146,234,11,1,6
2565,10,4289.266666666673,-20,0,6,10.299348002473513,151,233,6,4,4
2566,10,4445.999999999998,-20,0,2,11.367711141606172,142,235,14,2,5
2567,10,5311.433333333327,100,1,20,12.049287030100823,150,240,5,0,3
2568,10,4555.63333333334,-20,0,9,10.329435066382091,141,226,19,5,7
2569,10,5139.166666666665,100,1,12,9.241166596611341,135,222,29,3,9
2570,10,1617.3000000000075,-20,0,6,11.829842562278111,141,230,20,2,5
2571,10,3898.5333333333474,-20,0,5,11.228296022415162,145,228,15,6,4
2572,10,4849.188888888889,-20,0,5,10.866692039370538,144,236,12,1,5
2573,10,5473.833333333329,-20,0,18,11.824387620091438,148,229,16,2,3
2574,10,5409.766666666662,-20,0,5,9.918699632088343,141,225,21,5,6
2575,10,4033.2000000000066,-20,0,39,10.44776144305865,149,234,6,4,5
2576,10,5565.099999999993,-20,0,18,11.568456259767215,152,232,7,4,3
2577,10,5368.433333333333,-20,0,15,10.57223097940286,140,227,24,2,5
2578,10,5341.099999999993,-20,0,8,10.056627488533655,149,236,8,3,2
2579,10,5147.066666666665,-20,0,6,9.561550340652467,138,222,24,4,10
2580,10,5372.49999999998,-20,0,2,11.508560702602068,150,230,12,1,5
2581,10,5166.833333333329,-20,0,4,10.464180231690406,140,232,17,5,4
2582,10,4926.400000000003,-20,0,3,11.92455008983612,142,221,28,0,7
2583,10,2948.4000000000096,-20,0,4,10.674190728068352,142,234,14,2,6
2584,10,5778.299999999996,-20,0,15,10.458160597085953,150,233,8,2,5
2585,10,5354.766666666662,-20,0,2,11.03640536447366,152,234,4,3,5
2586,10,5452.433333333324,100,1,8,10.062049946983656,144,223,21,3,7
2587,10,5131.133333333337,100,1,20,11.22154510875543,129,229,29,5,6
2588,10,3685.800000000008,-20,0,1,13.383366191983223,130,231,24,6,7
2589,10,5356.199999999997,100,1,19,10.094729720056057,139,220,27,7,5
2590,10,4409.9000000000015,100,1,10,11.60440392335256,158,230,5,2,3
2591,10,3068.400000000007,-20,0,4,10.799397229750952,142,236,13,3,4
2592,10,5480.0999999999985,100,1,10,10.601222964525222,149,222,20,3,4
2593,10,5462.866666666664,100,1,18,10.222475051085155,138,232,22,0,6
2594,10,564.6999999999957,-20,0,9,10.649530732433002,147,234,11,1,5
2595,10,5426.599999999993,-20,0,6,9.776495820681253,153,226,16,1,2
2596,10,5177.666666666659,-20,0,2,10.997741186817487,150,232,11,1,4
2597,10,5053.56666666667,-20,0,3,10.94410944422086,131,227,27,7,6
2598,10,4165.177777777793,-20,0,4,11.414249005317687,156,232,7,0,3
2599,10,4779.288888888889,-20,0,8,10.592117430766423,144,234,14,1,5
2600,10,5139.511111111095,-20,0,7,10.80317058523496,152,233,9,2,2
2601,10,4691.000000000002,100,1,15,10.817241053978602,140,216,32,5,5
2602,10,5405.966666666663,100,1,18,10.187688696185747,149,225,13,4,7
2603,10,3892.7666666666764,-20,0,17,10.644333050648372,160,224,8,1,5
2604,10,4633.999999999999,-20,0,1,10.777355371713638,146,226,19,2,5
2605,10,5632.933333333328,-20,0,6,10.235563996632894,155,235,4,1,3
2606,10,5041.033333333335,100,1,17,9.882210020820299,143,239,8,0,8
2607,10,4297.333333333344,100,1,16,11.570833730300267,148,227,14,3,6
2608,10,4888.566666666663,-20,0,5,10.615631824533144,134,224,31,2,7
2609,10,5733.799999999988,-20,0,27,9.513090866208076,152,231,8,4,3
2610,10,5418.19999999999,-20,0,19,10.241119013826053,155,231,6,2,4
2611,10,4970.4000000000015,-20,0,1,9.696936748027802,150,232,11,3,2
2612,10,3374.200000000008,100,1,16,11.366303055882454,142,237,12,2,5
2613,10,4858.666666666667,100,1,21,9.359884881774585,147,234,11,1,5
2614,10,5333.16666666666,-20,0,3,11.654997113347054,149,231,10,4,4
2615,10,5605.999999999993,105,1,7,11.9066901131471,138,238,12,2,8
2616,10,4948.300000000003,-20,0,4,11.070081869165103,143,235,14,1,5
2617,10,5057.533333333328,-20,0,3,10.920964906016986,144,234,12,3,5
2618,10,5584.899999999992,-20,0,2,10.689484981099765,149,233,13,0,3
2619,10,4881.133333333334,-20,0,7,11.66081014474233,156,234,2,3,3
2620,10,5130.099999999998,100,1,16,11.778113097548484,146,226,16,4,6
2621,10,4981.866666666661,100,1,15,11.914358934164047,149,226,16,2,5
2622,10,5585.166666666663,100,1,18,11.038379803697268,145,237,8,2,6
2623,10,5206.144444444444,-20,0,3,11.793040906190873,146,230,16,2,4
2624,10,5469.966666666664,100,1,21,9.695202702879905,151,231,7,2,7
2625,10,4573.133333333338,-20,0,5,10.268885872960091,148,232,9,2,7
